Skipping 'header.c'
Skipping 'header.h'
In file: 'originalLoops/s10_1024_add_0.c' | replacing: '#pragma clang loop vectorize_width(8) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_256_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_256_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_256_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_256_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_256_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_256_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_256_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_4096_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_512_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_64_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_16384_8192_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_1024_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_128_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_16384_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_2048_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_256_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_4096_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_512_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_2048_64_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
